Division,District,Upazila,Market,Commodity,Price Type,Year,Lowest Price,Highest Price,Average Price
Dhaka,Netrokona,Netrakona Sadar,Netrakona Sadar,Soybean,Wholesale,2019,"7,869.71","8,058.51","7,964.11"
Dhaka,Netrokona,Netrakona Sadar,Netrakona Sadar,Soybean,Wholesale,2020,"8,706.10","8,904.23","8,805.16"
Rangpur,Nilphamari,Nilpamari Sadar,Nilphamari Sadar,Soybean,Retail,2018,86.29,87.35,86.82
Rangpur,Nilphamari,Nilpamari Sadar,Nilphamari Sadar,Soybean,Retail,2019,286.8,293.32,290.06
Rangpur,Nilphamari,Nilpamari Sadar,Nilphamari Sadar,Soybean,Retail,2020,90.87,92.46,91.66
Rangpur,Nilphamari,Nilpamari Sadar,Nilphamari Sadar,Soybean,Wholesale,2018,"8,132.17","8,284.41","8,208.29"
Rangpur,Nilphamari,Nilpamari Sadar,Nilphamari Sadar,Soybean,Wholesale,2019,"7,933.54","8,040.68","7,987.11"
Rangpur,Nilphamari,Nilpamari Sadar,Nilphamari Sadar,Soybean,Wholesale,2020,"8,650.62","8,750.31","8,700.47"
Chittagong,Noakhali,Noakhali Sadar,Noakhali Sadar,Soybean,Retail,2018,83.64,84.96,84.3
Chittagong,Noakhali,Noakhali Sadar,Noakhali Sadar,Soybean,Retail,2019,79.51,81.48,80.49
Chittagong,Noakhali,Noakhali Sadar,Noakhali Sadar,Soybean,Retail,2020,87.28,88.8,88.04
Chittagong,Noakhali,Noakhali Sadar,Noakhali Sadar,Soybean,Wholesale,2018,"7,898.74","8,015.34","7,957.04"
Chittagong,Noakhali,Noakhali Sadar,Noakhali Sadar,Soybean,Wholesale,2019,"7,573.97","7,684.71","7,629.34"
Chittagong,Noakhali,Noakhali Sadar,Noakhali Sadar,Soybean,Wholesale,2020,"8,399.19","8,521.37","8,460.28"
Rajshahi,Pabna,Pabna Sadar,Pabna Sadar,Soybean,Retail,2018,81.19,82.73,81.96
Rajshahi,Pabna,Pabna Sadar,Pabna Sadar,Soybean,Retail,2019,76.76,78.21,77.48
Rajshahi,Pabna,Pabna Sadar,Pabna Sadar,Soybean,Retail,2020,88.1,89.73,88.92
Rajshahi,Pabna,Pabna Sadar,Pabna Sadar,Soybean,Wholesale,2018,"7,920.90","8,039.34","7,980.12"
Rajshahi,Pabna,Pabna Sadar,Pabna Sadar,Soybean,Wholesale,2019,"7,490.76","7,634.14","7,562.45"
Rajshahi,Pabna,Pabna Sadar,Pabna Sadar,Soybean,Wholesale,2020,"10,142.00","10,315.20","10,228.60"
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar,Soybean,Retail,2018,82.45,85.6,84.02
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar,Soybean,Retail,2019,79.58,82.22,80.9
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar,Soybean,Retail,2020,89.94,92.86,91.4
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar,Soybean,Wholesale,2018,"7,664.09","7,732.08","7,698.09"
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar,Soybean,Wholesale,2019,"7,467.15","7,579.50","7,523.33"
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar,Soybean,Wholesale,2020,"8,518.43","8,622.14","8,570.28"
Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar,Soybean,Retail,2018,88.57,90.42,89.49
Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar,Soybean,Retail,2019,85.43,86.58,86
Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar,Soybean,Retail,2020,92.66,100.55,96.6
Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar,Soybean,Wholesale,2018,"8,431.47","8,530.46","8,480.96"
Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar,Soybean,Wholesale,2019,"7,619.53","7,715.54","7,667.54"
Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar,Soybean,Wholesale,2020,"8,754.10","9,557.79","9,155.94"
Barisal,Pirojpur,Pirojpur Sadar,Pirojpur Sadar,Soybean,Growers,2020,94,95,94.5
Barisal,Pirojpur,Pirojpur Sadar,Pirojpur Sadar,Soybean,Retail,2018,86.32,87.32,86.82
Barisal,Pirojpur,Pirojpur Sadar,Pirojpur Sadar,Soybean,Retail,2019,83.51,84.51,84.01
Barisal,Pirojpur,Pirojpur Sadar,Pirojpur Sadar,Soybean,Retail,2020,93.54,171.26,132.4
Barisal,Pirojpur,Pirojpur Sadar,Pirojpur Sadar,Soybean,Wholesale,2018,"8,202.13","8,294.84","8,248.48"
Barisal,Pirojpur,Pirojpur Sadar,Pirojpur Sadar,Soybean,Wholesale,2019,"7,825.91","7,920.12","7,873.01"
Barisal,Pirojpur,Pirojpur Sadar,Pirojpur Sadar,Soybean,Wholesale,2020,"8,983.05","9,098.23","9,040.64"
Dhaka,Rajbari,Rajbari Sadar,Rajbari Sadar,Soybean,Retail,2018,80.61,82.61,81.61
Dhaka,Rajbari,Rajbari Sadar,Rajbari Sadar,Soybean,Retail,2019,79.15,81.14,80.14
Dhaka,Rajbari,Rajbari Sadar,Rajbari Sadar,Soybean,Retail,2020,87.29,89.3,88.29
Dhaka,Rajbari,Rajbari Sadar,Rajbari Sadar,Soybean,Wholesale,2018,"7,661.09","7,861.09","7,761.09"
Dhaka,Rajbari,Rajbari Sadar,Rajbari Sadar,Soybean,Wholesale,2019,"7,543.28","7,766.81","7,655.04"
Dhaka,Rajbari,Rajbari Sadar,Rajbari Sadar,Soybean,Wholesale,2020,"8,302.40","8,510.00","8,406.20"
Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Sadar,Soybean,Retail,2018,80.47,81.53,81
Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Sadar,Soybean,Retail,2019,79.39,81.21,80.3
Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Sadar,Soybean,Retail,2020,90.13,92,91.07
Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Sadar,Soybean,Wholesale,2018,"7,746.50","7,843.21","7,794.86"
Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Sadar,Soybean,Wholesale,2019,"7,616.53","7,769.01","7,692.77"
Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Sadar,Soybean,Wholesale,2020,"8,675.10","8,831.42","8,753.26"
Chittagong,Rangamati,Kawkhali,Kaptai,Soybean,Retail,2018,85,86,85.5
Chittagong,Rangamati,Kawkhali,Kaptai,Soybean,Wholesale,2018,"8,100.00","8,200.00","8,150.00"
Chittagong,Rangamati,Rangamati Sadar,Rangamati Sadar,Soybean,Retail,2018,85,86,85.5
Chittagong,Rangamati,Rangamati Sadar,Rangamati Sadar,Soybean,Retail,2019,85.29,87.62,86.45
Chittagong,Rangamati,Rangamati Sadar,Rangamati Sadar,Soybean,Retail,2020,94.9,99.9,97.4
Chittagong,Rangamati,Rangamati Sadar,Rangamati Sadar,Soybean,Wholesale,2018,"8,100.00","8,200.00","8,150.00"
Chittagong,Rangamati,Rangamati Sadar,Rangamati Sadar,Soybean,Wholesale,2019,"8,178.19","8,317.28","8,247.74"
Chittagong,Rangamati,Rangamati Sadar,Rangamati Sadar,Soybean,Wholesale,2020,"8,500.00","8,996.24","8,748.12"
Rangpur,Rangpur,Rangpur Sadar,Rangpur Municipality Market,Soybean,Retail,2018,83.8,85.07,84.44
Rangpur,Rangpur,Rangpur Sadar,Rangpur Municipality Market,Soybean,Retail,2019,79.44,80.93,80.19
Rangpur,Rangpur,Rangpur Sadar,Rangpur Municipality Market,Soybean,Retail,2020,89.16,90.54,89.85
Rangpur,Rangpur,Rangpur Sadar,Rangpur Municipality Market,Soybean,Wholesale,2018,"7,893.27","7,963.06","7,928.16"
Rangpur,Rangpur,Rangpur Sadar,Rangpur Municipality Market,Soybean,Wholesale,2019,"7,473.42","7,523.84","7,498.63"
Rangpur,Rangpur,Rangpur Sadar,Rangpur Municipality Market,Soybean,Wholesale,2020,"8,475.11","8,564.29","8,519.70"
Rangpur,Rangpur,Rangpur Sadar,Rangpur Sadar,Soybean,Retail,2019,82,83,82.5
Rangpur,Rangpur,Rangpur Sadar,Rangpur Sadar,Soybean,Retail,2020,96,97,96.5
Rangpur,Rangpur,Rangpur Sadar,Rangpur Sadar,Soybean,Wholesale,2019,"7,700.00","7,800.00","7,750.00"
Khulna,Satkhira,Satkhira Sadar,Satkhira Sadar,Soybean,Retail,2018,80.42,81.42,80.92
Khulna,Satkhira,Satkhira Sadar,Satkhira Sadar,Soybean,Retail,2019,77.83,78.85,78.34
Khulna,Satkhira,Satkhira Sadar,Satkhira Sadar,Soybean,Retail,2020,87.72,88.72,88.22
Khulna,Satkhira,Satkhira Sadar,Satkhira Sadar,Soybean,Wholesale,2018,"7,842.57","7,942.57","7,892.57"
Khulna,Satkhira,Satkhira Sadar,Satkhira Sadar,Soybean,Wholesale,2019,"7,582.99","7,682.99","7,632.99"
Khulna,Satkhira,Satkhira Sadar,Satkhira Sadar,Soybean,Wholesale,2020,"8,537.80","8,637.80","8,587.80"
Dhaka,Shariatpur,Shariatpur Sadar,Shariatpur Sadar,Soybean,Retail,2018,82.59,83.59,83.09
Dhaka,Shariatpur,Shariatpur Sadar,Shariatpur Sadar,Soybean,Retail,2019,78.27,80,79.13
Dhaka,Shariatpur,Shariatpur Sadar,Shariatpur Sadar,Soybean,Retail,2020,86.53,87.84,87.18
Dhaka,Shariatpur,Shariatpur Sadar,Shariatpur Sadar,Soybean,Wholesale,2018,"8,000.00","8,178.89","8,089.44"
Dhaka,Shariatpur,Shariatpur Sadar,Shariatpur Sadar,Soybean,Wholesale,2019,"7,582.93","7,693.37","7,638.15"
Dhaka,Shariatpur,Shariatpur Sadar,Shariatpur Sadar,Soybean,Wholesale,2020,"8,394.80","8,500.80","8,447.80"
Dhaka,Sherpur,Sherpur Sadar,Sherpur Sadar,Soybean,Retail,2018,87.69,89.69,88.69
Dhaka,Sherpur,Sherpur Sadar,Sherpur Sadar,Soybean,Retail,2019,80.4,539.34,309.87
Dhaka,Sherpur,Sherpur Sadar,Sherpur Sadar,Soybean,Retail,2020,92.04,94.32,93.18
Dhaka,Sherpur,Sherpur Sadar,Sherpur Sadar,Soybean,Wholesale,2018,"8,246.35","8,446.35","8,346.35"
Dhaka,Sherpur,Sherpur Sadar,Sherpur Sadar,Soybean,Wholesale,2019,"7,543.26","7,759.07","7,651.16"
Dhaka,Sherpur,Sherpur Sadar,Sherpur Sadar,Soybean,Wholesale,2020,"8,507.05","8,728.63","8,617.84"
Rajshahi,Sirajgonj,Sirajgonj Sadar,Sirajgonj Sadar,Soybean,Retail,2018,80.35,82.59,81.47
Rajshahi,Sirajgonj,Sirajgonj Sadar,Sirajgonj Sadar,Soybean,Retail,2019,77.28,79.16,78.22
Rajshahi,Sirajgonj,Sirajgonj Sadar,Sirajgonj Sadar,Soybean,Retail,2020,86.94,88.57,87.76
Rajshahi,Sirajgonj,Sirajgonj Sadar,Sirajgonj Sadar,Soybean,Wholesale,2018,"7,652.99","7,806.18","7,729.58"
Rajshahi,Sirajgonj,Sirajgonj Sadar,Sirajgonj Sadar,Soybean,Wholesale,2019,"7,243.85","7,416.54","7,330.19"
Rajshahi,Sirajgonj,Sirajgonj Sadar,Sirajgonj Sadar,Soybean,Wholesale,2020,"8,259.01","8,383.73","8,321.37"
Sylhet,Sunamgonj,Sunamgonj Sadar,Sunamgonj Sadar,Soybean,Retail,2018,104.54,105.63,105.09
Sylhet,Sunamgonj,Sunamgonj Sadar,Sunamgonj Sadar,Soybean,Retail,2019,100.33,102.33,101.33
Sylhet,Sunamgonj,Sunamgonj Sadar,Sunamgonj Sadar,Soybean,Retail,2020,102.7,105.69,104.19
Sylhet,Sunamgonj,Sunamgonj Sadar,Sunamgonj Sadar,Soybean,Wholesale,2018,"9,844.58","10,044.58","9,944.58"
Sylhet,Sunamgonj,Sunamgonj Sadar,Sunamgonj Sadar,Soybean,Wholesale,2019,"9,440.80","9,636.00","9,538.40"
Sylhet,Sunamgonj,Sunamgonj Sadar,Sunamgonj Sadar,Soybean,Wholesale,2020,"9,456.28","9,634.54","9,545.41"
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar,Soybean,Retail,2018,95.81,98,96.91
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar,Soybean,Retail,2019,95.01,99.07,97.04
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar,Soybean,Retail,2020,98.32,101.22,99.77
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar,Soybean,Wholesale,2018,"9,250.40","9,338.80","9,294.60"
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar,Soybean,Wholesale,2019,"9,097.54","9,459.02","9,278.28"
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar,Soybean,Wholesale,2020,"9,447.03","9,776.27","9,611.65"
Dhaka,Tangail,Tangail Sadar Market,Tangail sadar Market,Soybean,Growers,2019,"7,700.00","7,800.00","7,750.00"
Dhaka,Tangail,Tangail Sadar Market,Tangail sadar Market,Soybean,Retail,2018,84.83,86.73,85.78
Dhaka,Tangail,Tangail Sadar Market,Tangail sadar Market,Soybean,Retail,2019,82.33,84.15,83.24
Dhaka,Tangail,Tangail Sadar Market,Tangail sadar Market,Soybean,Retail,2020,89.67,91.4,90.54
Dhaka,Tangail,Tangail Sadar Market,Tangail sadar Market,Soybean,Wholesale,2018,"8,072.22","8,192.13","8,132.18"
Dhaka,Tangail,Tangail Sadar Market,Tangail sadar Market,Soybean,Wholesale,2019,"7,812.85","7,982.96","7,897.91"
Dhaka,Tangail,Tangail Sadar Market,Tangail sadar Market,Soybean,Wholesale,2020,"8,522.30","8,684.41","8,603.36"
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Sadar,Soybean,Retail,2018,83.05,85.41,84.23
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Sadar,Soybean,Retail,2019,79.27,81.47,80.37
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Sadar,Soybean,Retail,2020,91.51,93.92,92.72
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Sadar,Soybean,Wholesale,2018,"8,041.63","8,241.63","8,141.63"
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Sadar,Soybean,Wholesale,2019,"7,634.98","7,835.92","7,735.45"
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Sadar,Soybean,Wholesale,2020,"8,856.52","9,084.58","8,970.55"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar,Soybean,Retail,2021,127.67,128.74,128.21
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar,Soybean,Retail,2022,168.71,169.76,169.23
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar,Soybean,Retail,2023,171.35,172.68,172.02
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar,Soybean,Wholesale,2021,"12,474.39","12,577.24","12,525.81"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar,Soybean,Wholesale,2022,"16,599.32","16,699.23","16,649.28"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar,Soybean,Wholesale,2023,"16,814.29","16,935.29","16,874.79"
Chittagong,Bandarban,Bandarban Sadar,Bandarban Sadar,Soybean,Retail,2021,127.79,129.3,128.55
Chittagong,Bandarban,Bandarban Sadar,Bandarban Sadar,Soybean,Retail,2022,179.1,182.6,180.85
Chittagong,Bandarban,Bandarban Sadar,Bandarban Sadar,Soybean,Retail,2023,184.23,187.49,185.86
Chittagong,Bandarban,Bandarban Sadar,Bandarban Sadar,Soybean,Wholesale,2021,"12,419.12","12,564.94","12,492.03"
Chittagong,Bandarban,Bandarban Sadar,Bandarban Sadar,Soybean,Wholesale,2022,"17,669.40","17,862.93","17,766.16"
Chittagong,Bandarban,Bandarban Sadar,Bandarban Sadar,Soybean,Wholesale,2023,"17,942.24","18,225.00","18,083.62"
Barisal,Barguna,Barguna Sadar,Barguna Sadar,Soybean,Retail,2021,127.69,129.48,128.58
Barisal,Barguna,Barguna Sadar,Barguna Sadar,Soybean,Retail,2022,167.45,169.74,168.59
Barisal,Barguna,Barguna Sadar,Barguna Sadar,Soybean,Retail,2023,168.54,170.32,169.43
Barisal,Barguna,Barguna Sadar,Barguna Sadar,Soybean,Wholesale,2021,"12,201.17","12,269.53","12,235.35"
Barisal,Barguna,Barguna Sadar,Barguna Sadar,Soybean,Wholesale,2022,"16,140.79","16,293.72","16,217.26"
Barisal,Barguna,Barguna Sadar,Barguna Sadar,Soybean,Wholesale,2023,"16,414.91","16,528.07","16,471.49"
Barisal,Barisal,Barisal Sadar,Barisal Sadar,Soybean,Retail,2021,127.05,128.88,127.97
Barisal,Barisal,Barisal Sadar,Barisal Sadar,Soybean,Retail,2022,164.56,168.69,166.63
Barisal,Barisal,Barisal Sadar,Barisal Sadar,Soybean,Retail,2023,167.96,170.18,169.07
Barisal,Barisal,Barisal Sadar,Barisal Sadar,Soybean,Wholesale,2021,"12,202.50","12,379.17","12,290.83"
Barisal,Barisal,Barisal Sadar,Barisal Sadar,Soybean,Wholesale,2022,"15,755.08","16,308.90","16,031.99"
Barisal,Barisal,Barisal Sadar,Barisal Sadar,Soybean,Wholesale,2023,"16,399.08","16,612.84","16,505.96"
Barisal,Bhola,Bhola Sadar,Bhola Sadar,Soybean,Retail,2021,127.17,128.78,127.98
Barisal,Bhola,Bhola Sadar,Bhola Sadar,Soybean,Retail,2022,166.51,168.09,167.3
Barisal,Bhola,Bhola Sadar,Bhola Sadar,Soybean,Retail,2023,165.98,167.3,166.64
Barisal,Bhola,Bhola Sadar,Bhola Sadar,Soybean,Wholesale,2021,"11,003.01","11,290.07","11,146.54"
Barisal,Bhola,Bhola Sadar,Bhola Sadar,Soybean,Wholesale,2022,"15,620.95","15,760.04","15,690.49"
Barisal,Bhola,Bhola Sadar,Bhola Sadar,Soybean,Wholesale,2023,"15,958.62","16,095.69","16,027.16"
Rajshahi,Bogra,Bogra Sadar,Bogra Sadar,Soybean,Retail,2021,126.5,127.93,127.21
Rajshahi,Bogra,Bogra Sadar,Bogra Sadar,Soybean,Retail,2022,165.38,167.69,166.53
Rajshahi,Bogra,Bogra Sadar,Bogra Sadar,Soybean,Retail,2023,168.37,170.4,169.38
Rajshahi,Bogra,Bogra Sadar,Bogra Sadar,Soybean,Wholesale,2021,"12,274.48","12,388.49","12,331.49"
Rajshahi,Bogra,Bogra Sadar,Bogra Sadar,Soybean,Wholesale,2022,"16,112.62","16,246.78","16,179.70"
Rajshahi,Bogra,Bogra Sadar,Bogra Sadar,Soybean,Wholesale,2023,"16,436.73","16,575.51","16,506.12"
Chittagong,Brahmonbaria,Brahmonbaria Sadar,Brahmonbaria Sadar,Soybean,Retail,2021,121.96,122.97,122.47
Chittagong,Brahmonbaria,Brahmonbaria Sadar,Brahmonbaria Sadar,Soybean,Retail,2022,160.11,161.12,160.62
Chittagong,Brahmonbaria,Brahmonbaria Sadar,Brahmonbaria Sadar,Soybean,Retail,2023,166.44,167.6,167.02
Chittagong,Brahmonbaria,Brahmonbaria Sadar,Brahmonbaria Sadar,Soybean,Wholesale,2021,"11,995.14","12,095.14","12,045.14"
Chittagong,Brahmonbaria,Brahmonbaria Sadar,Brahmonbaria Sadar,Soybean,Wholesale,2022,"15,820.00","15,921.22","15,870.61"
Chittagong,Brahmonbaria,Brahmonbaria Sadar,Brahmonbaria Sadar,Soybean,Wholesale,2023,"16,422.69","16,532.77","16,477.73"
Chittagong,Chandpur,Chandpur Sadar,Chandpur Sadar,Soybean,Retail,2021,136.51,138.41,137.46
Chittagong,Chandpur,Chandpur Sadar,Chandpur Sadar,Soybean,Retail,2022,169.67,173.34,171.51
Chittagong,Chandpur,Chandpur Sadar,Chandpur Sadar,Soybean,Retail,2023,175.52,181.18,178.35
Chittagong,Chandpur,Chandpur Sadar,Chandpur Sadar,Soybean,Wholesale,2021,"13,188.10","17,330.13","15,259.11"
Chittagong,Chandpur,Chandpur Sadar,Chandpur Sadar,Soybean,Wholesale,2022,"16,258.70","16,732.30","16,495.50"
Chittagong,Chandpur,Chandpur Sadar,Chandpur Sadar,Soybean,Wholesale,2023,"17,038.27","17,538.27","17,288.27"
Chittagong,Chittagong,Chittagong Sadar,Chittagong Sadar,Soybean,Retail,2021,126.87,129.31,128.09
Chittagong,Chittagong,Chittagong Sadar,Chittagong Sadar,Soybean,Retail,2022,168.73,170.52,169.63
Chittagong,Chittagong,Chittagong Sadar,Chittagong Sadar,Soybean,Retail,2023,171.47,173.63,172.55
Chittagong,Chittagong,Chittagong Sadar,Chittagong Sadar,Soybean,Wholesale,2021,"12,146.53","12,340.41","12,243.47"
Chittagong,Chittagong,Chittagong Sadar,Chittagong Sadar,Soybean,Wholesale,2022,"16,482.85","16,587.19","16,535.02"
Chittagong,Chittagong,Chittagong Sadar,Chittagong Sadar,Soybean,Wholesale,2023,"16,664.66","16,789.66","16,727.16"
Chittagong,Chittagong,Patiya,Patiya Sadar,Soybean,Retail,2021,103.19,113.06,108.13
Chittagong,Chittagong,Patiya,Patiya Sadar,Soybean,Wholesale,2021,"9,333.33","9,833.33","9,583.33"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar,Soybean,Retail,2021,128.04,130.69,129.37
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar,Soybean,Retail,2022,164.72,166.65,165.68
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar,Soybean,Retail,2023,168.6,170.64,169.62
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar,Soybean,Wholesale,2021,"12,416.95","12,810.17","12,613.56"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar,Soybean,Wholesale,2022,"16,179.30","16,361.93","16,270.61"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar,Soybean,Wholesale,2023,"16,539.50","16,734.45","16,636.97"
Chittagong,Comilla,Comilla Sadar,Comilla Sadar,Soybean,Retail,2021,125.63,127.76,126.7
Chittagong,Comilla,Comilla Sadar,Comilla Sadar,Soybean,Retail,2022,166.88,170.68,168.78
Chittagong,Comilla,Comilla Sadar,Comilla Sadar,Soybean,Retail,2023,169.91,172.23,171.07
Chittagong,Comilla,Comilla Sadar,Comilla Sadar,Soybean,Wholesale,2021,"12,090.65","12,275.20","12,182.93"
Chittagong,Comilla,Comilla Sadar,Comilla Sadar,Soybean,Wholesale,2022,"15,938.02","16,126.91","16,032.47"
Chittagong,Comilla,Comilla Sadar,Comilla Sadar,Soybean,Wholesale,2023,"16,236.53","16,328.47","16,282.50"
Chittagong,Cox`s Bazar,Cox`s Bazar Sadar,Cox`s Bazar Sadar,Soybean,Retail,2021,135.3,142.49,138.9
Chittagong,Cox`s Bazar,Cox`s Bazar Sadar,Cox`s Bazar Sadar,Soybean,Retail,2022,177.34,183.11,180.22
Chittagong,Cox`s Bazar,Cox`s Bazar Sadar,Cox`s Bazar Sadar,Soybean,Retail,2023,186.76,192.54,189.65
Chittagong,Cox`s Bazar,Cox`s Bazar Sadar,Cox`s Bazar Sadar,Soybean,Wholesale,2021,"13,078.20","13,645.50","13,361.85"
Chittagong,Cox`s Bazar,Cox`s Bazar Sadar,Cox`s Bazar Sadar,Soybean,Wholesale,2022,"17,225.11","17,891.03","17,558.07"
Chittagong,Cox`s Bazar,Cox`s Bazar Sadar,Cox`s Bazar Sadar,Soybean,Wholesale,2023,"17,985.34","18,714.66","18,350.00"
Dhaka,Dhaka,Dhaka Sadar,Dhaka Sadar,Soybean,Retail,2021,123,129.22,126.11
Dhaka,Dhaka,Dhaka Sadar,Dhaka Sadar,Soybean,Retail,2022,162.19,165.81,164
Dhaka,Dhaka,Dhaka Sadar,Dhaka Sadar,Soybean,Retail,2023,163.55,168.08,165.82
Dhaka,Dhaka,Dhaka Sadar,Dhaka Sadar,Soybean,Wholesale,2021,"11,814.36","11,923.77","11,869.07"
Dhaka,Dhaka,Dhaka Sadar,Dhaka Sadar,Soybean,Wholesale,2022,"15,552.08","15,746.25","15,649.17"
Dhaka,Dhaka,Dhaka Sadar,Dhaka Sadar,Soybean,Wholesale,2023,"15,694.12","16,087.39","15,890.76"
Rangpur,Dinajpur,Dinajpur Sadar,Dinajpur Sadar,Soybean,Retail,2021,128.21,130.07,129.14
Rangpur,Dinajpur,Dinajpur Sadar,Dinajpur Sadar,Soybean,Retail,2022,162.98,164.39,163.68
Rangpur,Dinajpur,Dinajpur Sadar,Dinajpur Sadar,Soybean,Retail,2023,163.99,165.35,164.67
Rangpur,Dinajpur,Dinajpur Sadar,Dinajpur Sadar,Soybean,Wholesale,2021,"12,246.24","12,350.44","12,298.34"
Rangpur,Dinajpur,Dinajpur Sadar,Dinajpur Sadar,Soybean,Wholesale,2022,"15,922.24","16,048.98","15,985.61"
Rangpur,Dinajpur,Dinajpur Sadar,Dinajpur Sadar,Soybean,Wholesale,2023,"15,949.58","16,047.06","15,998.32"
Dhaka,Faridpur,Faridpur Sadar,Faridpur Sadar,Soybean,Retail,2021,127.87,129.12,128.49
Dhaka,Faridpur,Faridpur Sadar,Faridpur Sadar,Soybean,Retail,2022,169.79,171.48,170.64
Dhaka,Faridpur,Faridpur Sadar,Faridpur Sadar,Soybean,Retail,2023,171.25,172.73,171.99
Dhaka,Faridpur,Faridpur Sadar,Faridpur Sadar,Soybean,Wholesale,2021,"12,438.31","12,543.95","12,491.13"
Dhaka,Faridpur,Faridpur Sadar,Faridpur Sadar,Soybean,Wholesale,2022,"16,672.58","16,787.50","16,730.04"
Dhaka,Faridpur,Faridpur Sadar,Faridpur Sadar,Soybean,Wholesale,2023,"16,790.91","16,928.93","16,859.92"
Chittagong,Feni,Feni Sadar,Feni Sadar,Soybean,Retail,2021,127.45,128.84,128.15
Chittagong,Feni,Feni Sadar,Feni Sadar,Soybean,Retail,2022,166.38,167.95,167.17
Chittagong,Feni,Feni Sadar,Feni Sadar,Soybean,Retail,2023,168.69,170.38,169.53
Chittagong,Feni,Feni Sadar,Feni Sadar,Soybean,Wholesale,2021,"12,248.37","12,358.94","12,303.66"
Chittagong,Feni,Feni Sadar,Feni Sadar,Soybean,Wholesale,2022,"16,009.92","16,114.46","16,062.19"
Chittagong,Feni,Feni Sadar,Feni Sadar,Soybean,Wholesale,2023,"16,210.92","16,318.49","16,264.71"
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar,Soybean,Retail,2021,125.86,127.96,126.91
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar,Soybean,Retail,2022,168.54,172.24,170.39
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar,Soybean,Retail,2023,170.24,173.54,171.89
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar,Soybean,Wholesale,2021,"12,024.27","12,131.85","12,078.06"
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar,Soybean,Wholesale,2022,"16,157.96","16,282.04","16,220.00"
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar,Soybean,Wholesale,2023,"16,121.95","16,230.08","16,176.02"
Dhaka,Gazipur,Gazipur Sadar,Gazipur Sadar,Soybean,Retail,2021,126.16,127.46,126.81
Dhaka,Gazipur,Gazipur Sadar,Gazipur Sadar,Soybean,Retail,2022,164.75,166.21,165.48
Dhaka,Gazipur,Gazipur Sadar,Gazipur Sadar,Soybean,Retail,2023,166.63,168.38,167.5
Dhaka,Gazipur,Gazipur Sadar,Gazipur Sadar,Soybean,Wholesale,2021,"12,120.16","12,240.33","12,180.25"
